spinepose_angle,surface_curvature,angle_diff,trunk_lean,confidence,curvature_variance,spinepose_angle_smoothed,video_label
4.8755516156840155,10.171204110829242,-5.295652495145227,1.6785168497271,1.0,59.62513317520259,4.8755516156840155,Mild Kyphosis
5.9413319819892205,7.517560742412476,-1.5762287604232554,1.556332685927325,1.0,39.74876883522179,5.9413319819892205,Mild Kyphosis
6.260896476719681,6.260084818198197,0.0008116585214841265,1.5563326333223553,1.0,19.34377784432851,6.260896476719681,Mild Kyphosis
5.996574834396142,5.00053618397386,0.9960386504222827,1.62310106276288,1.0,8.861115995326397,5.996574834396142,Mild Kyphosis
5.3046180124241085,5.3900719021691135,-0.08545388974500501,1.62310106276288,1.0,4.343584982967074,5.3046180124241085,Mild Kyphosis
4.185026010803586,5.7837887604430485,-1.5987627496394623,0.8716722408734162,1.0,0.9469655594020147,4.185026010803586,Mild Kyphosis
2.637798829534574,6.466709158112194,-3.8289103285776203,0.871672240871352,1.0,0.3654181833916086,2.637798829534574,Mild Kyphosis
3.2797939529356017,28.71522263346238,-25.435428680526776,-11.096238926932974,1.0,7.402976930453879,3.2797939529356017,Severe Kyphosis
2.074479691783756,32.75118153057672,-30.676701838792965,-9.982117610744709,1.0,15.541561581723444,2.074479691783756,Severe Kyphosis
1.9814879581316514,37.01535767615924,-35.03386971802759,-8.697531597177239,1.0,27.324863616374554,1.9814879581316514,Severe Kyphosis
3.0008187519792795,41.3679431859686,-38.36712443398932,-7.4064768192452926,1.0,42.672606477797956,3.0008187519792795,Severe Kyphosis
6.24463359405345,45.690170877298314,-39.44553728324486,-6.798574775705856,1.0,45.307483652922066,6.24463359405345,Severe Kyphosis
10.273640482468238,47.353494207430394,-37.079853724962156,-9.312086209359144,1.0,36.5713164917204,10.273640482468238,Severe Kyphosis
11.784339622991416,48.115683216124154,-36.331343593132736,-5.208067821654121,1.0,21.678141708968855,11.784339622991416,Severe Kyphosis
12.346021498246218,48.92800312954293,-36.58198163129671,-5.5762086724456115,1.0,9.00240807418899,12.346021498246218,Severe Kyphosis
11.103345502449406,49.12633796038625,-38.022992457936844,-6.27217271381093,1.0,1.9432082642538324,11.103345502449406,Severe Kyphosis
9.061849641423562,48.99449390392055,-39.932644262496986,-7.410576262363071,1.0,0.5705300434657512,9.061849641423562,Severe Kyphosis
5.557799253920412,48.627796894471935,-43.06999764055152,-7.237929713023367,1.0,0.1625064778261065,5.557799253920412,Severe Kyphosis
4.774835691137637,47.9444241563122,-43.16958846517456,-7.786896228837343,1.0,0.2234133434547226,4.774835691137637,Severe Kyphosis
5.652951774005469,47.412831441046336,-41.75987966704086,-8.752163456681103,1.0,0.528172518348065,5.652951774005469,Severe Kyphosis
